Task,Bolt,Sequence Step,Time (ms),Prevail Torque,Torque,Torque Units,Angle Total (deg),Angle since Threshold Torque (deg)
1,1,1,3073,0,0.1235,n-m,102564.9231,102564.9231
1,1,1,3074,0,0.133,n-m,102599.2088,102599.2088
1,1,1,3075,0,0.1349,n-m,102633.4945,102633.4945
1,1,1,3076,0,0.1406,n-m,102667.6923,102667.6923
1,1,1,3077,0,0.1292,n-m,102701.8022,102701.8022
1,1,1,3078,0,0.1311,n-m,102735.8242,102735.8242
1,1,1,3079,0,0.1216,n-m,102769.7582,102769.7582
1,1,1,3080,0,0.133,n-m,102803.6923,102803.6923
1,1,1,3081,0,0.133,n-m,102837.5385,102837.5385
1,1,1,3082,0,0.1387,n-m,102871.3846,102871.3846
1,1,1,3083,0,0.1501,n-m,102905.1429,102905.1429
1,1,1,3084,0,0.1387,n-m,102938.7253,102938.7253
1,1,1,3085,0,0.1368,n-m,102972.2198,102972.2198
1,1,1,3086,0,0.1254,n-m,103005.8901,103005.8901
1,1,1,3087,0,0.1311,n-m,103039.5604,103039.5604
1,1,1,3088,0,0.1273,n-m,103073.4066,103073.4066
1,1,1,3089,0,0.1273,n-m,103107.3407,103107.3407
1,1,1,3090,0,0.1273,n-m,103141.3626,103141.3626
1,1,1,3091,0,0.1387,n-m,103175.3846,103175.3846
1,1,1,3092,0,0.1349,n-m,103209.4066,103209.4066
1,1,1,3093,0,0.1406,n-m,103243.5165,103243.5165
1,1,1,3094,0,0.1387,n-m,103277.6264,103277.6264
1,1,1,3095,0,0.1349,n-m,103311.7363,103311.7363
1,1,1,3096,0,0.1463,n-m,103345.7582,103345.7582
1,1,1,3097,0,0.1387,n-m,103379.7802,103379.7802
1,1,1,3098,0,0.1425,n-m,103413.8901,103413.8901
1,1,1,3099,0,0.1444,n-m,103448.0,103448.0
1,1,1,3100,0,0.1425,n-m,103482.022,103482.022
1,1,1,3101,0,0.1425,n-m,103516.044,103516.044
1,1,1,3102,0,0.1387,n-m,103549.978,103549.978
1,1,1,3103,0,0.1387,n-m,103583.8242,103583.8242
1,1,1,3104,0,0.1292,n-m,103617.8462,103617.8462
1,1,1,3105,0,0.1349,n-m,103651.7802,103651.7802
1,1,1,3106,0,0.1292,n-m,103685.7143,103685.7143
1,1,1,3107,0,0.1463,n-m,103719.7363,103719.7363
1,1,1,3108,0,0.1368,n-m,103753.6703,103753.6703
1,1,1,3109,0,0.1539,n-m,103787.6923,103787.6923
1,1,1,3110,0,0.1425,n-m,103821.7143,103821.7143
1,1,1,3111,0,0.1539,n-m,103855.7363,103855.7363
1,1,1,3112,0,0.1539,n-m,103889.6703,103889.6703
1,1,1,3113,0,0.1539,n-m,103923.6923,103923.6923
1,1,1,3114,0,0.152,n-m,103957.6264,103957.6264
1,1,1,3115,0,0.1539,n-m,103991.6484,103991.6484
1,1,1,3116,0,0.1463,n-m,104025.6703,104025.6703
1,1,1,3117,0,0.1425,n-m,104059.7802,104059.7802
1,1,1,3118,0,0.1558,n-m,104093.8022,104093.8022
1,1,1,3119,0,0.1425,n-m,104127.7363,104127.7363
1,1,1,3120,0,0.1501,n-m,104161.7582,104161.7582
1,1,1,3121,0,0.1444,n-m,104195.6923,104195.6923
1,1,1,3122,0,0.1596,n-m,104229.6264,104229.6264
1,1,1,3123,0,0.1577,n-m,104263.6484,104263.6484
1,1,1,3124,0,0.1596,n-m,104297.4945,104297.4945
1,1,1,3125,0,0.1653,n-m,104331.4286,104331.4286
1,1,1,3126,0,0.1634,n-m,104365.1868,104365.1868
1,1,1,3127,0,0.1653,n-m,104398.9451,104398.9451
1,1,1,3128,0,0.1577,n-m,104432.5275,104432.5275
1,1,1,3129,0,0.1615,n-m,104466.2857,104466.2857
1,1,1,3130,0,0.1615,n-m,104499.956,104499.956
1,1,1,3131,0,0.1615,n-m,104533.8022,104533.8022
1,1,1,3132,0,0.1653,n-m,104567.6484,104567.6484
1,1,1,3133,0,0.1615,n-m,104601.5824,104601.5824
1,1,1,3134,0,0.171,n-m,104635.5165,104635.5165
1,1,1,3135,0,0.1558,n-m,104669.4505,104669.4505
1,1,1,3136,0,0.1634,n-m,104703.6484,104703.6484
1,1,1,3137,0,0.1615,n-m,104737.8462,104737.8462
1,1,1,3138,0,0.1634,n-m,104771.8681,104771.8681
1,1,1,3139,0,0.1691,n-m,104806.0659,104806.0659
1,1,1,3140,0,0.1577,n-m,104840.3516,104840.3516
1,1,1,3141,0,0.1672,n-m,104874.5495,104874.5495
1,1,1,3142,0,0.1501,n-m,104908.7473,104908.7473
1,1,1,3143,0,0.1558,n-m,104943.033,104943.033
1,1,1,3144,0,0.1463,n-m,104977.1429,104977.1429
1,1,1,3145,0,0.1539,n-m,105011.1648,105011.1648
1,1,1,3146,0,0.1501,n-m,105045.2747,105045.2747
1,1,1,3147,0,0.152,n-m,105079.2967,105079.2967
1,1,1,3148,0,0.1463,n-m,105113.3187,105113.3187
1,1,1,3149,0,0.1501,n-m,105147.2527,105147.2527
1,1,1,3150,0,0.1558,n-m,105181.2747,105181.2747
1,1,1,3151,0,0.1539,n-m,105215.2967,105215.2967
1,1,1,3152,0,0.1596,n-m,105249.4066,105249.4066
1,1,1,3153,0,0.1615,n-m,105283.3407,105283.3407
1,1,1,3154,0,0.1672,n-m,105317.2747,105317.2747
1,1,1,3155,0,0.1729,n-m,105351.2088,105351.2088
1,1,1,3156,0,0.1634,n-m,105385.1429,105385.1429
1,1,1,3157,0,0.1767,n-m,105419.0769,105419.0769
1,1,1,3158,0,0.1577,n-m,105453.0989,105453.0989
1,1,1,3159,0,0.1672,n-m,105487.033,105487.033
1,1,1,3160,0,0.1558,n-m,105521.0549,105521.0549
1,1,1,3161,0,0.1596,n-m,105554.9011,105554.9011
1,1,1,3162,0,0.1444,n-m,105588.9231,105588.9231
1,1,1,3163,0,0.1425,n-m,105622.9451,105622.9451
1,1,1,3164,0,0.133,n-m,105657.2308,105657.2308
1,1,1,3165,0,0.1254,n-m,105691.6044,105691.6044
1,1,1,3166,0,0.1216,n-m,105726.0659,105726.0659
1,1,1,3167,0,0.114,n-m,105760.6154,105760.6154
1,1,1,3168,0,0.1254,n-m,105795.1648,105795.1648
1,1,1,3169,0,0.1159,n-m,105829.7143,105829.7143
1,1,1,3170,0,0.1178,n-m,105864.1758,105864.1758
1,1,1,3171,0,0.114,n-m,105898.5495,105898.5495
1,1,1,3172,0,0.1178,n-m,105933.011,105933.011
1,1,1,3173,0,0.114,n-m,105967.3846,105967.3846
1,1,1,3174,0,0.1121,n-m,106001.7582,106001.7582
1,1,1,3175,0,0.1159,n-m,106036.044,106036.044
1,1,1,3176,0,0.1197,n-m,106070.2418,106070.2418
1,1,1,3177,0,0.1235,n-m,106104.4396,106104.4396
1,1,1,3178,0,0.1197,n-m,106138.6374,106138.6374
1,1,1,3179,0,0.1254,n-m,106172.6593,106172.6593
1,1,1,3180,0,0.1178,n-m,106206.5055,106206.5055
1,1,1,3181,0,0.114,n-m,106240.6154,106240.6154
1,1,1,3182,0,0.1102,n-m,106274.5495,106274.5495
1,1,1,3183,0,0.1159,n-m,106308.5714,106308.5714
1,1,1,3184,0,0.1159,n-m,106342.5934,106342.5934
1,1,1,3185,0,0.1178,n-m,106376.5275,106376.5275
1,1,1,3186,0,0.1235,n-m,106410.3736,106410.3736
1,1,1,3187,0,0.1273,n-m,106444.2198,106444.2198
1,1,1,3188,0,0.1311,n-m,106477.978,106477.978
1,1,1,3189,0,0.1273,n-m,106511.6484,106511.6484
1,1,1,3190,0,0.1311,n-m,106545.3187,106545.3187
1,1,1,3191,0,0.133,n-m,106578.9011,106578.9011
1,1,1,3192,0,0.1387,n-m,106612.5714,106612.5714
1,1,1,3193,0,0.1463,n-m,106646.2418,106646.2418
1,1,1,3194,0,0.1463,n-m,106679.9121,106679.9121
1,1,1,3195,0,0.1577,n-m,106713.4945,106713.4945
1,1,1,3196,0,0.1596,n-m,106746.989,106746.989
1,1,1,3197,0,0.1634,n-m,106780.4835,106780.4835
1,1,1,3198,0,0.1577,n-m,106814.0659,106814.0659
1,1,1,3199,0,0.1596,n-m,106847.7363,106847.7363
1,1,1,3200,0,0.1539,n-m,106881.4945,106881.4945
1,1,1,3201,0,0.1482,n-m,106915.3407,106915.3407
1,1,1,3202,0,0.152,n-m,106949.1868,106949.1868
1,1,1,3203,0,0.1425,n-m,106983.2088,106983.2088
1,1,1,3204,0,0.1463,n-m,107017.3187,107017.3187
1,1,1,3205,0,0.1406,n-m,107051.4286,107051.4286
1,1,1,3206,0,0.1311,n-m,107085.7143,107085.7143
1,1,1,3207,0,0.1368,n-m,107120.0,107120.0
1,1,1,3208,0,0.1273,n-m,107154.2857,107154.2857
1,1,1,3209,0,0.1216,n-m,107188.7473,107188.7473
1,1,1,3210,0,0.1254,n-m,107223.033,107223.033
1,1,1,3211,0,0.1254,n-m,107257.3187,107257.3187
1,1,1,3212,0,0.1235,n-m,107291.6044,107291.6044
1,1,1,3213,0,0.1235,n-m,107325.7143,107325.7143
1,1,1,3214,0,0.1178,n-m,107360.0879,107360.0879
1,1,1,3215,0,0.1216,n-m,107394.3736,107394.3736
1,1,1,3216,0,0.1197,n-m,107428.5714,107428.5714
1,1,1,3217,0,0.1178,n-m,107462.8571,107462.8571
1,1,1,3218,0,0.1159,n-m,107497.1429,107497.1429
1,1,1,3219,0,0.1159,n-m,107531.3407,107531.3407
1,1,1,3220,0,0.114,n-m,107565.6264,107565.6264
1,1,1,3221,0,0.1159,n-m,107599.9121,107599.9121
1,1,1,3222,0,0.1178,n-m,107634.1099,107634.1099
1,1,1,3223,0,0.1178,n-m,107668.3077,107668.3077
1,1,1,3224,0,0.114,n-m,107702.5055,107702.5055
1,1,1,3225,0,0.1254,n-m,107736.7033,107736.7033
1,1,1,3226,0,0.1159,n-m,107770.9011,107770.9011
1,1,1,3227,0,0.114,n-m,107804.9231,107804.9231
1,1,1,3228,0,0.1121,n-m,107838.8571,107838.8571
1,1,1,3229,0,0.1121,n-m,107872.7912,107872.7912
1,1,1,3230,0,0.1159,n-m,107906.6374,107906.6374
1,1,1,3231,0,0.1083,n-m,107940.5714,107940.5714
1,1,1,3232,0,0.114,n-m,107974.4176,107974.4176
1,1,1,3233,0,0.1216,n-m,108008.1758,108008.1758
1,1,1,3234,0,0.1216,n-m,108042.022,108042.022
1,1,1,3235,0,0.1197,n-m,108075.7802,108075.7802
1,1,1,3236,0,0.1159,n-m,108109.6264,108109.6264
1,1,1,3237,0,0.1159,n-m,108143.3846,108143.3846
1,1,1,3238,0,0.1121,n-m,108177.2308,108177.2308
1,1,1,3239,0,0.1178,n-m,108211.0769,108211.0769
1,1,1,3240,0,0.114,n-m,108245.0989,108245.0989
1,1,1,3241,0,0.1273,n-m,108279.033,108279.033
1,1,1,3242,0,0.1254,n-m,108313.0549,108313.0549
1,1,1,3243,0,0.1311,n-m,108347.0769,108347.0769
1,1,1,3244,0,0.1197,n-m,108381.011,108381.011
1,1,1,3245,0,0.133,n-m,108415.033,108415.033
1,1,1,3246,0,0.1254,n-m,108448.967,108448.967
1,1,1,3247,0,0.1216,n-m,108483.0769,108483.0769
1,1,1,3248,0,0.1197,n-m,108517.0989,108517.0989
1,1,1,3249,0,0.1254,n-m,108551.2088,108551.2088
1,1,1,3250,0,0.1311,n-m,108585.2308,108585.2308
1,1,1,3251,0,0.1254,n-m,108619.1648,108619.1648
1,1,1,3252,0,0.1216,n-m,108653.1868,108653.1868
1,1,1,3253,0,0.1178,n-m,108687.1209,108687.1209
1,1,1,3254,0,0.1007,n-m,108721.1429,108721.1429
1,1,1,3255,0,0.1178,n-m,108755.2527,108755.2527
1,1,1,3256,0,0.1045,n-m,108789.3626,108789.3626
1,1,1,3257,0,0.1216,n-m,108823.4725,108823.4725
1,1,1,3258,0,0.1102,n-m,108857.7582,108857.7582
1,1,1,3259,0,0.1178,n-m,108891.956,108891.956
1,1,1,3260,0,0.1216,n-m,108925.978,108925.978
1,1,1,3261,0,0.1273,n-m,108960.0879,108960.0879
1,1,1,3262,0,0.1349,n-m,108994.1099,108994.1099
1,1,1,3263,0,0.1273,n-m,109028.1319,109028.1319
1,1,1,3264,0,0.1387,n-m,109062.0659,109062.0659
1,1,1,3265,0,0.1311,n-m,109095.8242,109095.8242
1,1,1,3266,0,0.1406,n-m,109129.7582,109129.7582
1,1,1,3267,0,0.133,n-m,109163.5165,109163.5165
1,1,1,3268,0,0.1387,n-m,109197.4505,109197.4505
1,1,1,3269,0,0.133,n-m,109231.2088,109231.2088
1,1,1,3270,0,0.1368,n-m,109264.967,109264.967
1,1,1,3271,0,0.1349,n-m,109298.7253,109298.7253
1,1,1,3272,0,0.1292,n-m,109332.3956,109332.3956
1,1,1,3273,0,0.1463,n-m,109366.1538,109366.1538
1,1,1,3274,0,0.1406,n-m,109399.9121,109399.9121
1,1,1,3275,0,0.1501,n-m,109433.5824,109433.5824
1,1,1,3276,0,0.152,n-m,109467.2527,109467.2527
1,1,1,3277,0,0.152,n-m,109501.011,109501.011
1,1,1,3278,0,0.1596,n-m,109534.6813,109534.6813
1,1,1,3279,0,0.1596,n-m,109568.4396,109568.4396
1,1,1,3280,0,0.1653,n-m,109602.1978,109602.1978
1,1,1,3281,0,0.1729,n-m,109636.044,109636.044
1,1,1,3282,0,0.171,n-m,109669.8022,109669.8022
1,1,1,3283,0,0.1634,n-m,109703.6484,109703.6484
1,1,1,3284,0,0.171,n-m,109737.4945,109737.4945
1,1,1,3285,0,0.1653,n-m,109771.5165,109771.5165
1,1,1,3286,0,0.1653,n-m,109805.3626,109805.3626
1,1,1,3287,0,0.1691,n-m,109839.4725,109839.4725
1,1,1,3288,0,0.1691,n-m,109873.4945,109873.4945
1,1,1,3289,0,0.171,n-m,109907.6044,109907.6044
1,1,1,3290,0,0.1653,n-m,109941.8022,109941.8022
1,1,1,3291,0,0.1672,n-m,109976.0,109976.0
1,1,1,3292,0,0.1596,n-m,110010.1099,110010.1099
1,1,1,3293,0,0.1539,n-m,110044.3077,110044.3077
1,1,1,3294,0,0.1482,n-m,110078.5055,110078.5055
1,1,1,3295,0,0.1482,n-m,110112.6154,110112.6154
1,1,1,3296,0,0.152,n-m,110146.7253,110146.7253
1,1,1,3297,0,0.1482,n-m,110180.8352,110180.8352
1,1,1,3298,0,0.1425,n-m,110215.033,110215.033
1,1,1,3299,0,0.1444,n-m,110249.2308,110249.2308
1,1,1,3300,0,0.1406,n-m,110283.5165,110283.5165
1,1,1,3301,0,0.1425,n-m,110317.8022,110317.8022
1,1,1,3302,0,0.1425,n-m,110352.0,110352.0
1,1,1,3303,0,0.1463,n-m,110386.1978,110386.1978
1,1,1,3304,0,0.1368,n-m,110420.4835,110420.4835
1,1,1,3305,0,0.1406,n-m,110454.7692,110454.7692
1,1,1,3306,0,0.1311,n-m,110489.1429,110489.1429
1,1,1,3307,0,0.1349,n-m,110523.3407,110523.3407
1,1,1,3308,0,0.1368,n-m,110557.6264,110557.6264
1,1,1,3309,0,0.1425,n-m,110591.9121,110591.9121
1,1,1,3310,0,0.133,n-m,110626.1099,110626.1099
1,1,1,3311,0,0.1387,n-m,110660.2198,110660.2198
1,1,1,3312,0,0.1292,n-m,110694.3297,110694.3297
1,1,1,3313,0,0.1273,n-m,110728.3516,110728.3516
1,1,1,3314,0,0.1235,n-m,110762.3736,110762.3736
1,1,1,3315,0,0.1235,n-m,110796.3956,110796.3956
1,1,1,3316,0,0.1235,n-m,110830.4176,110830.4176
1,1,1,3317,0,0.1121,n-m,110864.6154,110864.6154
1,1,1,3318,0,0.1197,n-m,110898.6374,110898.6374
1,1,1,3319,0,0.1045,n-m,110932.6593,110932.6593
1,1,1,3320,0,0.1159,n-m,110966.8571,110966.8571
1,1,1,3321,0,0.1121,n-m,111001.0549,111001.0549
1,1,1,3322,0,0.1159,n-m,111035.1648,111035.1648
1,1,1,3323,0,0.1159,n-m,111069.1868,111069.1868
1,1,1,3324,0,0.1178,n-m,111103.2967,111103.2967
1,1,1,3325,0,0.1311,n-m,111137.4066,111137.4066
1,1,1,3326,0,0.1273,n-m,111171.5165,111171.5165
1,1,1,3327,0,0.133,n-m,111205.5385,111205.5385
1,1,1,3328,0,0.1064,n-m,111239.6484,111239.6484
1,1,1,3329,0,0.1254,n-m,111273.7582,111273.7582
1,1,1,3330,0,0.1083,n-m,111307.7802,111307.7802
1,1,1,3331,0,0.1197,n-m,111341.8901,111341.8901
1,1,1,3332,0,0.114,n-m,111376.0,111376.0
1,1,1,3333,0,0.114,n-m,111410.1099,111410.1099
1,1,1,3334,0,0.1197,n-m,111444.3077,111444.3077
1,1,1,3335,0,0.1083,n-m,111478.2418,111478.2418
1,1,1,3336,0,0.1064,n-m,111512.2637,111512.2637
1,1,1,3337,0,0.1159,n-m,111546.2857,111546.2857
1,1,1,3338,0,0.1197,n-m,111580.2198,111580.2198
1,1,1,3339,0,0.1311,n-m,111613.978,111613.978
1,1,1,3340,0,0.133,n-m,111647.7363,111647.7363
1,1,1,3341,0,0.1444,n-m,111681.4066,111681.4066
1,1,1,3342,0,0.1368,n-m,111714.989,111714.989
1,1,1,3343,0,0.1406,n-m,111748.4835,111748.4835
1,1,1,3344,0,0.1311,n-m,111782.0659,111782.0659
1,1,1,3345,0,0.1368,n-m,111815.7363,111815.7363
1,1,1,3346,0,0.1292,n-m,111849.4066,111849.4066
1,1,1,3347,0,0.1273,n-m,111883.2527,111883.2527
1,1,1,3348,0,0.1235,n-m,111917.1868,111917.1868
1,1,1,3349,0,0.1235,n-m,111951.2088,111951.2088
1,1,1,3350,0,0.1235,n-m,111985.3187,111985.3187
1,1,1,3351,0,0.1235,n-m,112019.4286,112019.4286
1,1,1,3352,0,0.1254,n-m,112053.5385,112053.5385
1,1,1,3353,0,0.1216,n-m,112087.9121,112087.9121
1,1,1,3354,0,0.1178,n-m,112122.1099,112122.1099
1,1,1,3355,0,0.1216,n-m,112156.3077,112156.3077
1,1,1,3356,0,0.114,n-m,112190.5934,112190.5934
1,1,1,3357,0,0.1197,n-m,112224.8791,112224.8791
1,1,1,3358,0,0.114,n-m,112258.989,112258.989
1,1,1,3359,0,0.1121,n-m,112293.2747,112293.2747
1,1,1,3360,0,0.114,n-m,112327.3846,112327.3846
1,1,1,3361,0,0.114,n-m,112361.4066,112361.4066
1,1,1,3362,0,0.1045,n-m,112395.5165,112395.5165
1,1,1,3363,0,0.1083,n-m,112429.7143,112429.7143
1,1,1,3364,0,0.1121,n-m,112463.9121,112463.9121
1,1,1,3365,0,0.0988,n-m,112497.9341,112497.9341
1,1,1,3366,0,0.1064,n-m,112532.2198,112532.2198
1,1,1,3367,0,0.0874,n-m,112566.5055,112566.5055
1,1,1,3368,0,0.0969,n-m,112600.7033,112600.7033
1,1,1,3369,0,0.0779,n-m,112635.1648,112635.1648
1,1,1,3370,0,0.0912,n-m,112669.5385,112669.5385
1,1,1,3371,0,0.0874,n-m,112703.9121,112703.9121
1,1,1,3372,0,0.095,n-m,112738.2857,112738.2857
1,1,1,3373,0,0.095,n-m,112772.5714,112772.5714
1,1,1,3374,0,0.0988,n-m,112806.9451,112806.9451
1,1,1,3375,0,0.1083,n-m,112841.0549,112841.0549
1,1,1,3376,0,0.1083,n-m,112875.0769,112875.0769
1,1,1,3377,0,0.114,n-m,112909.011,112909.011
1,1,1,3378,0,0.114,n-m,112942.7692,112942.7692
1,1,1,3379,0,0.1064,n-m,112976.4396,112976.4396
1,1,1,3380,0,0.1083,n-m,113010.022,113010.022
1,1,1,3381,0,0.1083,n-m,113043.5165,113043.5165
1,1,1,3382,0,0.1064,n-m,113077.1868,113077.1868
1,1,1,3383,0,0.1159,n-m,113110.7692,113110.7692
1,1,1,3384,0,0.1026,n-m,113144.4396,113144.4396
1,1,1,3385,0,0.114,n-m,113178.1099,113178.1099
1,1,1,3386,0,0.1102,n-m,113211.7802,113211.7802
1,1,1,3387,0,0.1254,n-m,113245.4505,113245.4505
1,1,1,3388,0,0.1216,n-m,113279.1209,113279.1209
1,1,1,3389,0,0.1254,n-m,113312.967,113312.967
1,1,1,3390,0,0.1178,n-m,113346.9011,113346.9011
1,1,1,3391,0,0.1159,n-m,113380.7473,113380.7473
1,1,1,3392,0,0.1159,n-m,113414.6813,113414.6813
1,1,1,3393,0,0.114,n-m,113448.6154,113448.6154
1,1,1,3394,0,0.1178,n-m,113482.7253,113482.7253
1,1,1,3395,0,0.1178,n-m,113516.8352,113516.8352
1,1,1,3396,0,0.1235,n-m,113550.9451,113550.9451
1,1,1,3397,0,0.1197,n-m,113584.967,113584.967
1,1,1,3398,0,0.1178,n-m,113618.989,113618.989
1,1,1,3399,0,0.1273,n-m,113653.0989,113653.0989
1,1,1,3400,0,0.1254,n-m,113687.1209,113687.1209
1,1,1,3401,0,0.1273,n-m,113721.0549,113721.0549
1,1,1,3402,0,0.1159,n-m,113754.989,113754.989
1,1,1,3403,0,0.1368,n-m,113788.7473,113788.7473
1,1,1,3404,0,0.1292,n-m,113822.5934,113822.5934
1,1,1,3405,0,0.1539,n-m,113856.3516,113856.3516
1,1,1,3406,0,0.1444,n-m,113890.1099,113890.1099
1,1,1,3407,0,0.1558,n-m,113923.8681,113923.8681
1,1,1,3408,0,0.1387,n-m,113957.5385,113957.5385
1,1,1,3409,0,0.1425,n-m,113991.2967,113991.2967
1,1,1,3410,0,0.1387,n-m,114025.0549,114025.0549
1,1,1,3411,0,0.1368,n-m,114058.9011,114058.9011
1,1,1,3412,0,0.1368,n-m,114092.7473,114092.7473
1,1,1,3413,0,0.1292,n-m,114126.6813,114126.6813
1,1,1,3414,0,0.1387,n-m,114160.7912,114160.7912
1,1,1,3415,0,0.1406,n-m,114194.9011,114194.9011
1,1,1,3416,0,0.1368,n-m,114229.1868,114229.1868
1,1,1,3417,0,0.1178,n-m,114263.5604,114263.5604
1,1,1,3418,0,0.1235,n-m,114297.8462,114297.8462
1,1,1,3419,0,0.1235,n-m,114332.1319,114332.1319
1,1,1,3420,0,0.1292,n-m,114366.4176,114366.4176
1,1,1,3421,0,0.1292,n-m,114400.7033,114400.7033
1,1,1,3422,0,0.133,n-m,114434.989,114434.989
1,1,1,3423,0,0.1349,n-m,114469.1868,114469.1868
1,1,1,3424,0,0.1292,n-m,114503.2088,114503.2088
1,1,1,3425,0,0.133,n-m,114537.3187,114537.3187
1,1,1,3426,0,0.1311,n-m,114571.4286,114571.4286
1,1,1,3427,0,0.133,n-m,114605.4505,114605.4505
1,1,1,3428,0,0.1292,n-m,114639.3846,114639.3846
1,1,1,3429,0,0.1349,n-m,114673.3187,114673.3187
1,1,1,3430,0,0.1349,n-m,114707.1648,114707.1648
1,1,1,3431,0,0.1444,n-m,114741.0989,114741.0989
1,1,1,3432,0,0.1406,n-m,114775.033,114775.033
1,1,1,3433,0,0.1463,n-m,114808.967,114808.967
1,1,1,3434,0,0.1444,n-m,114842.7253,114842.7253
1,1,1,3435,0,0.1406,n-m,114876.6593,114876.6593
1,1,1,3436,0,0.1368,n-m,114910.4176,114910.4176
1,1,1,3437,0,0.1368,n-m,114944.2637,114944.2637
1,1,1,3438,0,0.1406,n-m,114978.1978,114978.1978
1,1,1,3439,0,0.1368,n-m,115012.1319,115012.1319
1,1,1,3440,0,0.1349,n-m,115046.0659,115046.0659
1,1,1,3441,0,0.1387,n-m,115080.0879,115080.0879
1,1,1,3442,0,0.1349,n-m,115114.1978,115114.1978
1,1,1,3443,0,0.133,n-m,115148.2198,115148.2198
1,1,1,3444,0,0.1292,n-m,115182.2418,115182.2418
1,1,1,3445,0,0.1368,n-m,115216.1758,115216.1758
1,1,1,3446,0,0.1368,n-m,115250.1978,115250.1978
1,1,1,3447,0,0.1425,n-m,115284.3077,115284.3077
1,1,1,3448,0,0.1387,n-m,115318.4176,115318.4176
1,1,1,3449,0,0.1368,n-m,115352.4396,115352.4396
1,1,1,3450,0,0.1368,n-m,115386.4615,115386.4615
1,1,1,3451,0,0.133,n-m,115420.5714,115420.5714
1,1,1,3452,0,0.1368,n-m,115454.6813,115454.6813
1,1,1,3453,0,0.1368,n-m,115488.8791,115488.8791
1,1,1,3454,0,0.1349,n-m,115522.989,115522.989
1,1,1,3455,0,0.1406,n-m,115557.1868,115557.1868
1,1,1,3456,0,0.1178,n-m,115591.2088,115591.2088
1,1,1,3457,0,0.133,n-m,115625.4066,115625.4066
1,1,1,3458,0,0.1083,n-m,115659.6923,115659.6923
1,1,1,3459,0,0.1216,n-m,115694.0659,115694.0659
1,1,1,3460,0,0.1007,n-m,115728.2637,115728.2637
1,1,1,3461,0,0.1197,n-m,115762.6374,115762.6374
1,1,1,3462,0,0.1045,n-m,115796.9231,115796.9231
1,1,1,3463,0,0.1159,n-m,115831.2967,115831.2967
1,1,1,3464,0,0.1064,n-m,115865.5824,115865.5824
1,1,1,3465,0,0.1121,n-m,115899.7802,115899.7802
1,1,1,3466,0,0.114,n-m,115933.8901,115933.8901
1,1,1,3467,0,0.1121,n-m,115968.0,115968.0
1,1,1,3468,0,0.1235,n-m,116002.022,116002.022
1,1,1,3469,0,0.1197,n-m,116035.956,116035.956
1,1,1,3470,0,0.1178,n-m,116069.8022,116069.8022
1,1,1,3471,0,0.1235,n-m,116103.6484,116103.6484
1,1,1,3472,0,0.1273,n-m,116137.4945,116137.4945
1,1,1,3473,0,0.1292,n-m,116171.4286,116171.4286
1,1,1,3474,0,0.1121,n-m,116205.4505,116205.4505
1,1,1,3475,0,0.1273,n-m,116239.3846,116239.3846
1,1,1,3476,0,0.1045,n-m,116273.4066,116273.4066
1,1,1,3477,0,0.1121,n-m,116307.3407,116307.3407
1,1,1,3478,0,0.1083,n-m,116341.3626,116341.3626
1,1,1,3479,0,0.114,n-m,116375.5604,116375.5604
1,1,1,3480,0,0.1102,n-m,116409.6703,116409.6703
1,1,1,3481,0,0.1083,n-m,116443.7802,116443.7802
1,1,1,3482,0,0.1026,n-m,116477.978,116477.978
1,1,1,3483,0,0.0988,n-m,116512.0879,116512.0879
1,1,1,3484,0,0.1083,n-m,116546.1978,116546.1978
1,1,1,3485,0,0.1064,n-m,116580.2198,116580.2198
1,1,1,3486,0,0.1121,n-m,116614.1538,116614.1538
1,1,1,3487,0,0.1178,n-m,116647.9121,116647.9121
1,1,1,3488,0,0.1273,n-m,116681.7582,116681.7582
1,1,1,3489,0,0.133,n-m,116715.4286,116715.4286
1,1,1,3490,0,0.133,n-m,116749.1868,116749.1868
1,1,1,3491,0,0.1349,n-m,116782.8571,116782.8571
1,1,1,3492,0,0.1368,n-m,116816.4396,116816.4396
1,1,1,3493,0,0.1349,n-m,116850.1099,116850.1099
1,1,1,3494,0,0.1368,n-m,116883.7802,116883.7802
1,1,1,3495,0,0.1273,n-m,116917.5385,116917.5385
1,1,1,3496,0,0.133,n-m,116951.3846,116951.3846
1,1,1,3497,0,0.1254,n-m,116985.1429,116985.1429
1,1,1,3498,0,0.1254,n-m,117018.989,117018.989
1,1,1,3499,0,0.1235,n-m,117053.011,117053.011
1,1,1,3500,0,0.1292,n-m,117087.1209,117087.1209
1,1,1,3501,0,0.1254,n-m,117121.2308,117121.2308
1,1,1,3502,0,0.1216,n-m,117155.3407,117155.3407
1,1,1,3503,0,0.1216,n-m,117189.6264,117189.6264
1,1,1,3504,0,0.1159,n-m,117223.9121,117223.9121
1,1,1,3505,0,0.1178,n-m,117258.022,117258.022
1,1,1,3506,0,0.1159,n-m,117292.3956,117292.3956
1,1,1,3507,0,0.1159,n-m,117326.5934,117326.5934
1,1,1,3508,0,0.1159,n-m,117360.7033,117360.7033
1,1,1,3509,0,0.1083,n-m,117394.9011,117394.9011
1,1,1,3510,0,0.1083,n-m,117429.0989,117429.0989
1,1,1,3511,0,0.1083,n-m,117463.2088,117463.2088
1,1,1,3512,0,0.1064,n-m,117497.4945,117497.4945
